#{"t_start": 1667322541.029377, "env_id": "CustomMyoChallengeBaodingP2-v1"}
444.161922,200,5333.243755
1061.122505,200,5335.476214
1111.233804,200,5338.337981
705.152599,200,5341.463057
539.210918,200,5344.582097
576.802196,200,5347.225226
753.688304,200,5349.851013
1004.208326,200,5352.297525
991.214593,200,5354.760704
640.166468,200,5357.377709
441.888552,200,5359.78338
441.15194,109,5361.071672
447.566027,177,5363.163172
1178.337728,200,5365.565945
610.838822,200,5367.904898
673.116954,200,5370.263298
80.732371,102,5371.483076
1019.524178,200,5374.046552
188.433187,200,5376.509058
425.707553,200,5378.989102
488.911729,200,5381.486514
651.409687,200,5384.259057
823.013109,200,5387.151497
647.343961,200,5389.633282
782.095321,200,5392.151608
1195.575342,200,5394.90683
955.39322,200,5397.955939
537.017863,200,5401.042159
435.631792,200,5403.814587
611.740027,200,5406.250979
1173.054307,200,5408.756008
917.802598,200,5411.190352
1185.294043,200,5413.606351
673.585965,200,5416.047284
950.906837,200,5418.52622
514.628357,200,5420.970308
585.939039,200,5423.345629
955.032618,200,5426.043535
733.581561,200,5428.768657
384.124264,196,5431.179854
515.958034,200,5433.699903
438.066216,200,5436.126403
991.731906,200,5438.497651
170.848492,200,5440.930098
889.119962,200,5443.305827
80.582514,101,5444.48863
1094.482866,200,5446.857465
401.428391,200,5449.332223
845.974409,200,5452.076908
715.320377,200,5455.176952
592.147334,200,5458.393715
609.500334,200,5461.243654
1003.873313,200,5463.735915
640.941936,200,5466.23732
1076.486512,200,5468.700878
825.697845,200,5471.142138
752.652281,200,5473.708629
884.813222,200,5592.112177
182.01249,200,5594.492436
605.451426,200,5596.854714
162.711717,200,5599.328362
493.57346,123,5600.768328
611.617731,200,5603.17268
770.352349,200,5605.608917
534.587915,200,5608.548885
574.694097,200,5611.598535
561.112421,200,5614.136293
423.200163,200,5616.677806
948.489345,200,5619.070908
109.936571,71,5619.969283
1083.844105,200,5622.437256
871.834109,200,5625.068269
485.091192,200,5627.482027
613.711761,200,5629.9899
566.598712,200,5632.498436
265.257646,137,5634.165481
227.397609,200,5636.597393
556.34047,200,5638.96561
438.888537,200,5641.416936
758.737597,200,5643.864388
350.076439,195,5646.257552
767.753689,200,5648.796715
775.028202,200,5651.264348
784.274195,200,5653.717866
423.455155,183,5655.968436
427.872904,200,5658.53138
833.61723,200,5660.928749
123.588154,138,5662.512306
621.137693,200,5665.018415
478.21695,200,5667.423188
784.124529,200,5669.811423
718.868216,200,5672.733114
891.953783,200,5675.668958
877.976594,200,5678.137484
179.271797,200,5680.601504
274.511214,200,5683.03478
233.342542,200,5685.373672
753.143044,200,5687.736446
789.813718,200,5690.138168
949.42904,200,5692.531863
1092.029906,200,5694.995931
172.268216,200,5697.397905
806.830288,200,5699.825875
165.374718,200,5702.263109
818.51308,200,5704.703005
1132.879951,200,5707.199034
209.014393,200,5709.65004
572.924911,200,5712.075802
964.979503,200,5714.607894
876.09259,200,5717.075475
1156.38642,200,5719.525506
724.012244,200,5721.927404
874.097837,200,5725.000962
171.229777,200,5728.03558
692.784569,200,5731.150753
754.490002,200,5733.850158
990.564675,200,5736.283447
629.69661,200,5738.707012
1067.702278,200,5741.232139
1106.107052,200,5743.685008
39.600431,51,5744.314904
423.966404,200,5746.789145
41.872637,51,5747.448244
944.817526,200,5750.04282
77.919824,98,5751.232852
1112.664952,200,5753.666506
654.792174,200,5756.180793
779.75795,200,5758.633029
994.105799,200,5760.99626
507.174671,200,5763.348803
864.559219,200,5765.946658
449.602406,200,5768.442037
440.955842,200,5770.890036
208.873968,200,5773.394645
90.608994,58,5774.173903
731.796771,200,5776.655163
386.308136,200,5779.078137
100.394004,119,5781.037054
52.456776,54,5781.93123
980.131445,200,5785.038226
490.019729,200,5788.136266
1123.845543,200,5790.734031
168.731102,200,5793.081719
1155.659752,200,5795.450059
575.77277,200,5797.893431
622.841471,200,5917.252292
549.649577,200,5919.86665
660.143325,200,5923.052702
479.266067,200,5926.126408
230.853208,200,5929.153369
836.142698,200,5931.62097
713.361431,176,5933.7625
560.718863,135,5935.445448
327.558578,200,5937.869932
165.43782,200,5940.38328
852.625107,200,5942.749485
421.400718,200,5945.121974
561.582386,157,5947.050262
438.885908,184,5949.34977
585.976619,200,5951.80442
432.761594,200,5954.244239
33.260084,40,5954.73716
893.593931,200,5957.25744
325.746268,200,5959.694579
517.652806,200,5962.15002
638.714766,200,5964.714403
518.604654,200,5967.138009
1195.422809,200,5969.581594
1043.66419,200,5972.039904
811.195928,200,5974.516829
797.594419,200,5977.558059
548.375557,200,5980.734931
745.280455,200,5988.96655
1010.656074,200,5991.462586
702.398581,200,5993.948945
697.954628,200,5996.489382
174.54198,104,5997.851728
214.650039,200,6000.299124
1053.502028,200,6002.767825
191.692986,144,6004.472602
976.183625,200,6006.88519
1121.612032,200,6009.366593
1057.17464,200,6011.798343
41.730495,50,6012.42016
1143.399058,200,6014.955559
206.290612,157,6016.911539
616.897354,196,6019.305228
171.269203,200,6021.814939
1155.494595,200,6024.321061
465.558177,200,6026.779284
342.927268,200,6029.322746
797.904923,200,6031.889736
499.095386,200,6034.443686
802.406572,200,6036.873916
456.209493,200,6039.439677
183.593508,75,6040.363969
433.68857,200,6042.809695
108.833078,138,6044.508268
714.219478,200,6047.013479
387.730561,200,6049.481822
711.793825,200,6052.002575
165.403325,200,6054.448135
238.476534,200,6056.943197
784.043987,200,6059.410589
175.385831,200,6061.790139
652.682418,200,6064.276116
532.366816,200,6066.598478
645.878958,200,6069.005811
706.468219,200,6071.440582
762.450723,200,6073.923009
420.446095,200,6076.296082
1007.074017,200,6078.675687
1041.914053,200,6081.171476
846.11311,200,6083.641919
740.958854,200,6086.05636
949.398198,200,6088.617358
780.388639,200,6091.239958
520.794217,200,6093.777154
363.749991,200,6096.114256
420.354031,200,6098.619766
547.571361,200,6101.085502
127.597444,124,6102.6158
701.744256,200,6104.981343
1110.611412,200,6107.538819
74.264669,94,6108.731026
955.401866,200,6111.217056
249.581738,93,6112.405415
569.638587,200,6114.962413
941.660867,200,6117.338351
808.895929,200,6119.852705
521.607113,200,6122.394317
696.262945,200,6124.91545
81.987583,54,6125.571056.9636.633709,200,6245.717327.0773.435339,200,6248.253633.5639.293344,200,6250.650385
168.606302,171,6252.720489
734.089902,200,6255.226493
984.381358,200,6257.623279
626.675819,200,6260.011976
1041.607441,200,6262.452512
695.029442,200,6264.96138
352.008289,200,6267.412578
587.286427,119,6268.861235
735.670049,176,6271.033289
385.951045,200,6273.614351
275.594874,115,6275.03860.951004.429466,200,6277.4778.305176.28585,200,6279.941061.168.504415,59,6280.6479750.673.971356,200,6283.0119671.715.776576,200,6285.460296.71178.102715,200,6287.8815.38789.40409,102,6289.229357.9331.082862,200,6291.930956
327.580057,200,6295.062724
382.041839,200,6298.217171
74.615498,51,6299.0156389.756.785803,200,6301.7791464.1025.971597,200,6304.131025.3911.756339,200,6306.554348.7452.238083,188,6308.829470.5668.371932,200,6311.23834.36570.903195,200,6313.68210.50983.098081,200,6316.071195.849.085919,200,6318.4619527.1016.880004,200,6320.893457.780323,200,6325.590075
974.818986,200,6328.017058
849.00354,200,6330.349885
589.73496,181,6332.41521
95.583331.452976,200,6331544.044445,200,6336.065546
1031.877069,200,6338.241476
800.526448,200,6340.375179
353.101793,200,6342.672232
1041.435194,200,6344.901316
956.519488,200,6347.207993
479.506285,165,6349.142581
1072.106129,200,6351.910144
684.101821,200,6354.961613
567.392579,200,6358.134257
25907.767247,200,6356.89810983353.28913,200,6359.40214293168.563565,200,6361.88727700920.041369,200,6364.45076904307.759472,200,6366.891909661142.866798,200,6369.4537407.217.209887,200,6372.0025637.834.255482,200,6374.4371586.392679,200,6379.657809
742.31993,200,6382.087661
537.954973,200,6384.65243
822.841889,200,6387.120498
600.49041,200,6389.584687
286.778447,139,6391.35085
1160.854216,200,6393.829135
1063.868584,200,6396.252762
888.860092,200,6398.694715
1178.647031,200,6401.198378
215.281826,200,6403.670752
400.101479,200,6406.182749
842.727621,200,6409.17072
58.854749,68,6410.144716
1182.270442,200,6413.02156
490.190337,200,6415.76399
76.688.915855,200,6414.527864.4624.475131,200,6416.9891083.836.356685,200,6419.4577556.973.41094,200,6421.95826108212.875539,200,6424.40815927573.208568,200,6426.82683888856.249023,200,6429.265032
82.161086,92,6430.46662611427.193094,200,6432.9041787540.427536,200,6435.269947591.059092,116,6436.630581
510.939663,200,6439.06624
754.480989,200,6441.499829
790.026276,200,6443.942534
841.755344,200,6446.375528
519.989186,200,6448.876634
542.903385,200,6567.655602
752.236263,200,6570.101753
971.06944,200,6572.628573
846.584534,200,6575.151249
747.086379,200,6577.613048
796.227777,200,6580.193601
798.842912,200,6582.613185
48.724678,56,6583.332994
722.204031,200,6585.815855
478.600577,200,6588.30518
1019.314175,200,6590.735875
335.19667,110,6592.104815
893.578203,200,6594.495148
784.581192,200,6597.052789
815.462587,200,6599.505734
513.177958,200,6601.954009
638.996931,200,6604.411712
861.28568,200,6606.935285
471.39602,200,6609.33686
506.216201,163,6611.24686
527.081445,200,6613.659145
729.275759,200,6616.05838
115.392674,68,6616.898105
722.80221,200,6619.309541
925.332635,200,6621.780539
697.019062,200,6624.237754
460.805654,191,6626.543643
396.823761,117,6627.941865
596.553378,162,6630.001209
290.669478,200,6632.43129
326.948445,200,6634.910648
164.007452,200,6637.333231
547.90152,200,6639.892091
119.940455,78,6640.878988
735.693647,200,6643.308214
232.311912,186,6645.561223
1178.049682,200,6648.078016
1089.234009,200,6650.447758
925.629171,200,6652.897993
892.474025,200,6655.459023
588.210747,200,6657.907797
763.24756,200,6660.40637
1138.126046,200,6662.882885
108.200628,138,6664.643849
189.606173,200,6667.548142
983.109702,200,6670.57084
868.389392,200,6673.777185
991.763626,200,6676.482372
869.756315,200,6678.936602
626.818348,179,6681.073109
366.147661,200,6683.349499
371.125467,200,6685.534912
166.258348,200,6687.698707
483.402671,165,6689.665727
824.778485,200,6691.974726
97.7355,71,6692.830117
894.525609,200,6695.268429
1187.542644,200,6697.769817
596.146125,163,6699.73997
899.626913,200,6702.165363
859.892716,200,6704.665628
555.067462,200,6707.069993
571.701648,184,6709.332832
1073.172504,200,6711.692644
1003.272983,200,6714.124491
697.957239,200,6716.53116
947.926775,200,6718.990139
990.718794,200,6721.846864
1015.957235,200,6724.905964
186.969083,200,6728.048739
1041.024394,200,6730.945426
167.069746,200,6733.387548
935.331926,200,6735.868855
704.723287,200,6738.437365
645.292865,200,6740.897999
146.685461,169,6742.901517
675.935808,200,6745.337153
850.95409,200,6747.780167
564.20027,200,6750.268814
1004.040205,200,6752.698684
1086.317351,200,6755.191213
995.416645,200,6757.648965
66.696024,60,6758.398963
735.419371,200,6760.791658
229.841307,200,6763.304639
583.766118,200,6765.789077
626.800446,200,6768.253982
208.179994,200,6888.709576
1112.57726,200,6891.161757
736.320908,200,6893.631811
741.729917,200,6896.056098
671.081893,200,6898.495915
98.81345,71,6899.385047
437.799289,200,6901.792857
410.819187,200,6904.315187
718.638828,200,6906.757733
160.416867,200,6909.202828
621.528816,200,6911.630138
1179.534851,200,6914.302843
230.536011,71,6915.39839
344.446168,158,6917.392077
200.978299,200,6919.896528
625.895235,200,6922.484599
807.049566,200,6924.946302
830.864146,200,6927.356474
742.400485,200,6929.797323
94.689847,110,6931.107451
397.947989,200,6933.447976
411.927973,200,6935.748487
891.631526,200,6938.129948
1022.25813,200,6940.44837
1001.019093,200,6942.771731
337.128554,200,6945.03938
901.932259,200,6947.293869
491.689445,200,6949.497477
865.365799,200,6951.776527
37.471891,44,6952.301208
199.270931,200,6954.818695
831.716952,200,6957.241259
1181.666856,200,6959.5845637993.943348,200,6962.10436651117.51955,200,6964.5802772593.699507,200,6967.01611971057.811812,200,6969.523869101188.234787,200,6972.03902886768.491385,200,6974.9017581083.156819,200,6977.925169101147.453406,200,6980.89100852727.010637,200,6983.2629637.860.928546,200,6985.673514
527.302671,185,6987.8997241.524.345792,200,6990.3087767.666.925776,200,6992.7973163.739.183101,200,6995.340064
47.845999,58,6996.054497351080.615277,200,6998.4737224.804.487586,200,7000.9073116499.038842,200,7003.325063111011.961072,200,7005.831422892.906966,200,7010.64519
614.419817,200,7013.109298
1034.779194,200,7015.629194
164.079872,200,7017.947695
860.726697,200,7020.22897
527.946726,200,7022.469195
400.560369,200,7024.689992
694.686362,200,7026.895955
948.843958,200,7029.127408
199.432703,200,7031.350369
1146.091557,200,7034.212838
162.858752,200,7033.540048
1180.660688,200,7036.617983
659.47167,156,7038.879754
543.917664,200,7041.361075
953.084641,200,7043.865122
93.009257,54,7044.5182094650.353923,200,7047.0085651720.551307,200,7049.337116
1006.576383,200,7051.732978
849.938549,200,7054.201519
496.235734,152,7056.0615484743.37773,200,7058.479755
474.007638,200,7060.915313872.071439,2187.920423,200,7340.714579,200,7068.851782
995.442157,200,7071.300156
851.355136,200,7073.824066
167.078021,200,7076.270735
568.244006,200,7078.657309
1002.701759,200,7081.12890479956.277307,200,7083.589716591031.875573,200,7085.89065232515.712409,200,7088.294558291021.205856,200,7091.1206901.956.625495,200,7094.13821035256.307385,88,7212.72511610445.894479,200,7215.2260552663.163002,200,7217.5819173946.636119,200,7219.9464145603.904417,200,7222.3329164844.992452,200,7224.85146251011.779543,200,7227.2976555867.940092,200,7229.73242899867.797872,200,7232.309544
929.499816,200,7234.700251
164.401255,200,7237.099761
521.818154,200,7239.609369
724.118912,200,7242.104628
758.898794,200,7244.563773
1172.726251,200,7247.056423
1079.242777,200,7250.215079
550.239572,200,7253.279987
269.760758,200,7256.391149
752.680294,200,7258.864853
821.180656,200,7261.351614
1152.004482,200,7263.817635
1070.793307,200,7266.280456
794.463438,200,7268.688551
239.915438,200,7271.150835
204.102129,200,7273.638514
87.312314,107,7274.923333
784.200346,200,7277.290395
557.517872,200,7279.612484
842.037242,200,7282.121819
431.747863,98,7283.33881.55861.61791,200,7285.754698.8498.423903,172,7287.8561183.165.335857,200,7290.385842.8163.286545,200,7292.778559.0778.330317,200,7295.0761031.1066.183263,200,7297.4631038.166.281964,200,7299.8975882.1057.379792,200,7302.22727.49810.483303,200,7304.5456.810605.28386,200,7307.56943.40365.822572,200,7310.64647.28627.24477,200,7313.70782.07891.101374,200,7316.34151.524162,191,7313.904707
911.557813,200,7316.341231
760.510678,200,7318.739544
870.922587,200,7321.24186
398.446291,185,7323.420591
409.278424,158,7325.209099
1178.028058,200,7327.427161
1178.246815,200,7329.846888
260.851249,200,7332.231813
824.517006,200,7334.618746
173.083767,200,7337.093133
1164.061435,200,7339.49215
916.622769,200,7341.942321
450.881738,200,7344.424214
168.962292,200,7346.871688
491.997914,200,7349.305322
929.385596,200,7351.625586
1041.341842,200,7354.069797670.969816,200,7358.745844
320.298668,200,7361.04354
189.781817,200,7363.614421
915.307349,200,7361.39876591112.351628,200,7364.44257270.333824,200,7370.392353
1016.472298,200,7372.973288
438.093083,200,7375.416183
855.113454,200,7377.86495
343.748.851583,200,7376.482785.2460.293533,200,7379.025661.634505,200,7384.045898
1048.562916,200,7386.565964
807.820012,200,7389.034528
570.629811,200,7391.534121
706.641793,200,7393.945359
1178.676089,200,7433.648254
188.21849,200,7436.070229
407.010855,200,7438.50145
281.794187,200,7440.98018
609.487483,200,7443.373173
146.139847,183,7445.621569
831.601849,200,7448.150434
1025.389282,200,7450.600587
230.076901,200,7452.966712
422.078542,200,7570.659325
477.499196,200,7573.152095
1057.989252,200,7575.477725
407.467315,200,7577.712981
1137.347898,200,7580.02553
859.945185,200,7582.524889
704.886962,200,7584.953082
432.17733,200,7587.37592
918.0028,200,7589.859469
878.506864,200,7592.259703
512.212474,200,7594.685481
1116.684161,200,7597.18377
748.81989,200,7599.607155
168.297478,200,7602.068652
788.867305,200,7604.471182
698.144959,200,7606.920987
1115.274987,200,7609.315713
852.136239,200,7611.968723
848.770836,200,7615.127552
724.541541,200,7618.181211
173.905864,200,7621.03405
324.592979,162,7623.095415
695.274646,200,7625.512984
173.877506,200,7627.941632
521.098152,200,7630.469792
1079.564561,200,7632.747555
985.906363,200,7635.044903
833.539759,200,7637.352985
742.485911,200,7639.824272
150.236009,99,7641.024452
891.39142,176,7643.050997
1083.043269,200,7645.187612
169.253838,200,7647.376652
241.390461,200,7649.485282
928.790772,200,7651.582557
1017.096558,200,7653.75754
280.487314,188,7655.976648
898.808339,200,7658.341508
406.917901,200,7660.738985
386.910781,200,7663.138019
1103.977357,200,7665.611793
729.598777,200,7667.955803
676.986269,200,7670.339389
887.389392,200,7672.864584
418.865786,200,7675.329447
279.073119,135,7676.975898
902.018816,200,7679.463114
539.205486,200,7681.97346
169.514689,200,7684.420302
574.02167,149,7686.14732
728.188503,200,7688.659853
467.728841,200,7691.066798
212.523605,70,7691.915479
88.31642,49,7692.53447
45.834392,54,7693.187036
741.533759,200,7695.527172
575.62573,200,7697.90971
576.668076,168,7699.920104
928.416473,200,7702.285965
543.047209,200,7704.740377
885.563624,200,7707.188266
838.584532,185,7709.374329
727.845127,200,7711.726281
607.888114,200,7714.253191
469.978543,200,7716.681303
842.820299,200,7719.480853
810.2733,200,7722.37514
187.012222,200,7725.197818
1092.890236,200,7727.886593
140.28733,109,7729.669905
904.703096,200,7733.145818
955.40726,200,7736.867918
695.65774,200,7740.058976
316.973685,200,7742.610945
169.388468,200,7745.08589
164.44472,200,7747.674791
38.264079,47,7748.331661
583.317884,200,7751.066525
950.99549,200,7753.991259
948.386001,200,7756.70101
786.819637,200,7759.110877
950.045802,200,7761.503179
839.350829,200,7764.066346
580.096945,200,7766.702861
1177.981083,200,7769.424371
846.298693,200,7772.151123
518.947609,200,7774.775281
,200,7770.06484.4742.800608,200,7772.720557
.271256,200,7771.775187
584.086686,200,7774.407682
200,7764.345226
669.330162,200,7767.035084
643.878642,200,7769.765959
278.840221,200,7772.457203
.913.284241,200,7769.2193545.631.221719,200,7771.93271013339.147988,200,7774.707138
00988.285379,200706.990288,200,7767.46415
548.457882,200,7770.184668
380.025119,200,7772.816259
773.014417
8,200,424.958494,20810.775615,198,512.516545,20484.903585,150,7775.313962
773.09845362.733335,200,7775.233889
9308
341.057169,162,7770.642353
,200,7770.153426
930.297157,200,7772.790845
756.87181
803.628751,200,7759.260133
939.474209,200,7761.686008
592.304314,200,7764.241634
577.31668,200,7766.930868
636.974603,200,7769.618489
739.957777,200,7772.353902
1083.170986,200,7775.088824
